AirlineName,AirportDest,AirportOrig,ArrTime,DepTime,FlightDuration,Price,StopsCount
Azul,mcz,fln,2020/07/30-21:10,2020/07/30-11:15,9:55,1326.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/30-17:05,2020/07/30-12:15,4:50,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/30-19:10,2020/07/30-13:15,5:55,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/31-01:35,2020/07/30-14:25,11:10,816.0,1
Azul,mcz,fln,2020/07/31-01:50,2020/07/30-15:40,10:10,1326.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/31-01:35,2020/07/30-16:25,9:10,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/30-16:00,2020/07/30-04:50,11:10,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/31-01:55,2020/07/30-16:50,9:5,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/30-16:00,2020/07/30-05:20,10:40,1803.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/31-01:35,2020/07/30-18:10,7:25,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/30-15:15,2020/07/30-06:15,9:00,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/31-11:10,2020/07/30-19:05,16:5,2452.0,3
Azul,mcz,fln,2020/07/31-01:50,2020/07/30-19:25,6:25,1326.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/31-01:35,2020/07/30-07:40,17:55,911.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/30-17:05,2020/07/30-07:50,9:15,567.0,1
LATAM Airlines Group,mcz,fln,2020/07/30-16:00,2020/07/30-08:50,7:10,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/30-16:10,2020/07/30-09:15,6:55,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/31-01:35,2020/07/30-09:35,16:00,911.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/30-17:05,2020/07/30-09:40,7:25,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/31-15:15,2020/07/31-10:25,4:50,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/08/01-13:05,2020/07/31-22:35,14:30,911.0,1
Azul,mcz,fln,2020/07/31-18:55,2020/07/31-10:40,8:15,1326.0,2
Azul,mcz,fln,2020/07/31-21:10,2020/07/31-11:15,9:55,1326.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/31-17:05,2020/07/31-12:15,4:50,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/31-19:10,2020/07/31-13:15,5:55,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/08/01-01:35,2020/07/31-14:25,11:10,816.0,1
Azul,mcz,fln,2020/08/01-01:50,2020/07/31-15:40,10:10,1326.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/08/01-01:35,2020/07/31-16:25,9:10,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/31-16:00,2020/07/31-04:50,11:10,1803.0,2
LATAM Airlines Group,mcz,fln,2020/08/01-01:55,2020/07/31-16:50,9:5,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/31-16:00,2020/07/31-05:20,10:40,1803.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/08/01-01:35,2020/07/31-18:10,7:25,816.0,1
LATAM Airlines Group,mcz,fln,2020/08/01-11:10,2020/07/31-19:05,16:5,2452.0,3
Azul,mcz,fln,2020/08/01-01:50,2020/07/31-19:25,6:25,1326.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/08/01-01:35,2020/07/31-07:40,17:55,1141.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/31-17:05,2020/07/31-07:50,9:15,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/31-16:00,2020/07/31-08:50,7:10,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/31-16:10,2020/07/31-09:15,6:55,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/08/01-01:35,2020/07/31-09:35,16:00,911.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/31-17:05,2020/07/31-09:40,7:25,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/03-15:15,2020/07/03-10:25,4:50,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/04-13:05,2020/07/03-22:35,14:30,911.0,1
Azul,mcz,fln,2020/07/03-18:55,2020/07/03-10:40,8:15,1859.0,2
Azul,mcz,fln,2020/07/03-21:10,2020/07/03-11:15,9:55,2059.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/03-17:05,2020/07/03-12:15,4:50,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/03-19:10,2020/07/03-13:15,5:55,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/04-01:35,2020/07/03-14:25,11:10,816.0,1
Azul,mcz,fln,2020/07/04-00:10,2020/07/03-15:40,8:30,2059.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/04-01:35,2020/07/03-16:25,9:10,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/03-16:00,2020/07/03-04:50,11:10,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/04-01:55,2020/07/03-16:50,9:5,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/03-16:00,2020/07/03-05:20,10:40,1803.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/04-01:35,2020/07/03-18:10,7:25,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/04-11:10,2020/07/03-19:05,16:5,2452.0,3
Azul,mcz,fln,2020/07/04-01:50,2020/07/03-19:25,6:25,1326.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/04-01:35,2020/07/03-07:40,17:55,911.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/03-17:05,2020/07/03-07:50,9:15,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/03-16:00,2020/07/03-08:50,7:10,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/03-16:10,2020/07/03-09:15,6:55,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/04-01:35,2020/07/03-09:35,16:00,911.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/03-17:05,2020/07/03-09:40,7:25,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/04-15:15,2020/07/04-10:25,4:50,816.0,1
Azul,mcz,fln,2020/07/04-19:55,2020/07/04-10:40,9:15,1859.0,2
Azul,mcz,fln,2020/07/04-19:55,2020/07/04-11:15,8:40,1859.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/04-17:05,2020/07/04-12:15,4:50,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/05-00:20,2020/07/04-14:45,9:35,816.0,1
Azul,mcz,fln,2020/07/05-00:10,2020/07/04-15:40,8:30,1859.0,2
LATAM Airlines Group,mcz,fln,2020/07/04-16:00,2020/07/04-04:50,11:10,2452.0,3
LATAM Airlines Group,mcz,fln,2020/07/05-01:55,2020/07/04-16:50,9:5,1803.0,2
Azul,mcz,fln,2020/07/04-11:00,2020/07/04-05:20,5:40,1326.0,1
LATAM Airlines Group,mcz,fln,2020/07/04-11:20,2020/07/04-05:20,6:00,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/04-15:15,2020/07/04-06:00,9:15,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/05-01:35,2020/07/04-18:10,7:25,816.0,1
Azul,mcz,fln,2020/07/04-17:10,2020/07/04-06:40,10:30,1859.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/05-00:20,2020/07/04-19:05,5:15,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/05-11:10,2020/07/04-19:05,16:5,2452.0,3
Aerolineas Argentinas,mcz,fln,2020/07/05-00:20,2020/07/04-07:40,16:40,2776.0,3
GOL Linhas Aereas S.A.,mcz,fln,2020/07/04-13:05,2020/07/04-07:40,5:25,1026.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/04-17:05,2020/07/04-07:50,9:15,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/04-16:10,2020/07/04-09:10,7:00,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/05-01:35,2020/07/04-09:35,16:00,911.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/04-17:05,2020/07/04-09:40,7:25,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/05-15:15,2020/07/05-10:25,4:50,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/06-13:05,2020/07/05-22:35,14:30,911.0,1
Azul,mcz,fln,2020/07/05-21:10,2020/07/05-11:15,9:55,2059.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/05-17:05,2020/07/05-12:15,4:50,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/05-19:10,2020/07/05-13:15,5:55,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/06-01:35,2020/07/05-14:10,11:25,816.0,1
Azul,mcz,fln,2020/07/06-00:10,2020/07/05-15:40,8:30,2059.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/06-01:35,2020/07/05-16:25,9:10,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/05-16:00,2020/07/05-04:50,11:10,2452.0,3
LATAM Airlines Group,mcz,fln,2020/07/06-01:55,2020/07/05-16:50,9:5,1803.0,2
Azul,mcz,fln,2020/07/05-18:25,2020/07/05-06:00,12:25,1592.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/06-01:35,2020/07/05-18:10,7:25,816.0,1
Azul,mcz,fln,2020/07/05-18:55,2020/07/05-06:40,12:15,1859.0,2
LATAM Airlines Group,mcz,fln,2020/07/06-11:10,2020/07/05-19:05,16:5,2452.0,3
Azul,mcz,fln,2020/07/06-01:50,2020/07/05-19:25,6:25,1326.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/06-01:35,2020/07/05-07:40,17:55,911.0,1
LATAM Airlines Group,mcz,fln,2020/07/05-16:10,2020/07/05-09:15,6:55,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/06-01:35,2020/07/05-09:35,16:00,911.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/05-17:05,2020/07/05-09:40,7:25,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/06-15:15,2020/07/06-10:25,4:50,816.0,1
Azul,mcz,fln,2020/07/06-21:10,2020/07/06-10:40,10:30,1859.0,2
Azul,mcz,fln,2020/07/06-21:10,2020/07/06-11:15,9:55,1859.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/06-17:05,2020/07/06-12:15,4:50,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/06-19:10,2020/07/06-13:15,5:55,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/07-01:35,2020/07/06-14:25,11:10,816.0,1
Azul,mcz,fln,2020/07/07-00:10,2020/07/06-15:40,8:30,1859.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/07-01:35,2020/07/06-16:25,9:10,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/06-16:00,2020/07/06-04:50,11:10,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/07-01:55,2020/07/06-16:50,9:5,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/06-16:00,2020/07/06-05:20,10:40,1803.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/07-01:35,2020/07/06-18:10,7:25,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/06-15:15,2020/07/06-06:15,9:00,816.0,1
Azul,mcz,fln,2020/07/06-16:55,2020/07/06-06:40,10:15,1859.0,2
LATAM Airlines Group,mcz,fln,2020/07/07-11:10,2020/07/06-19:05,16:5,2452.0,3
GOL Linhas Aereas S.A.,mcz,fln,2020/07/06-13:05,2020/07/06-07:40,5:25,1026.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/06-17:05,2020/07/06-07:50,9:15,911.0,1
LATAM Airlines Group,mcz,fln,2020/07/06-16:00,2020/07/06-08:50,7:10,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/06-16:10,2020/07/06-09:15,6:55,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/07-01:35,2020/07/06-09:35,16:00,911.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/06-17:05,2020/07/06-09:40,7:25,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/07-15:15,2020/07/07-10:25,4:50,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/08-13:05,2020/07/07-22:35,14:30,911.0,1
Azul,mcz,fln,2020/07/07-18:55,2020/07/07-10:40,8:15,1859.0,2
Azul,mcz,fln,2020/07/07-21:10,2020/07/07-11:15,9:55,1859.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/07-17:05,2020/07/07-12:15,4:50,911.0,1
LATAM Airlines Group,mcz,fln,2020/07/07-19:10,2020/07/07-13:15,5:55,1803.0,1
Azul,mcz,fln,2020/07/08-00:10,2020/07/07-15:40,8:30,1859.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/08-01:35,2020/07/07-16:25,9:10,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/07-16:00,2020/07/07-04:50,11:10,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/08-01:55,2020/07/07-16:50,9:5,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/07-16:00,2020/07/07-05:20,10:40,1803.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/08-01:35,2020/07/07-18:10,7:25,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/07-15:15,2020/07/07-06:15,9:00,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/08-11:10,2020/07/07-19:05,16:5,2452.0,3
Azul,mcz,fln,2020/07/08-01:50,2020/07/07-19:25,6:25,1326.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/08-01:35,2020/07/07-07:40,17:55,911.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/07-17:05,2020/07/07-07:50,9:15,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/07-16:00,2020/07/07-08:50,7:10,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/07-16:10,2020/07/07-09:15,6:55,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/08-01:35,2020/07/07-09:35,16:00,911.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/07-17:05,2020/07/07-09:40,7:25,911.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/08-15:15,2020/07/08-10:25,4:50,816.0,1
Azul,mcz,fln,2020/07/08-18:55,2020/07/08-10:40,8:15,1859.0,2
Azul,mcz,fln,2020/07/08-21:10,2020/07/08-11:15,9:55,1859.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/08-17:05,2020/07/08-12:15,4:50,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/08-19:10,2020/07/08-13:15,5:55,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/09-01:35,2020/07/08-14:25,11:10,816.0,1
Azul,mcz,fln,2020/07/09-00:10,2020/07/08-15:40,8:30,1859.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/09-01:35,2020/07/08-16:25,9:10,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/08-16:00,2020/07/08-04:50,11:10,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/09-01:55,2020/07/08-16:50,9:5,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/08-16:00,2020/07/08-05:20,10:40,1803.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/09-01:35,2020/07/08-18:10,7:25,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/09-11:10,2020/07/08-19:05,16:5,2452.0,3
Azul,mcz,fln,2020/07/09-01:50,2020/07/08-19:25,6:25,1326.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/09-01:35,2020/07/08-07:40,17:55,911.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/08-17:05,2020/07/08-07:50,9:15,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/08-16:00,2020/07/08-08:50,7:10,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/08-16:10,2020/07/08-09:15,6:55,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/09-01:35,2020/07/08-09:35,16:00,911.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/08-17:05,2020/07/08-09:40,7:25,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/09-15:15,2020/07/09-10:25,4:50,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/10-13:05,2020/07/09-22:35,14:30,1026.0,1
Azul,mcz,fln,2020/07/09-18:55,2020/07/09-10:40,8:15,1859.0,2
Azul,mcz,fln,2020/07/09-21:10,2020/07/09-11:15,9:55,1859.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/09-17:05,2020/07/09-12:15,4:50,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/09-19:10,2020/07/09-13:15,5:55,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/10-01:35,2020/07/09-14:25,11:10,816.0,1
Azul,mcz,fln,2020/07/10-00:10,2020/07/09-15:40,8:30,1859.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/10-01:35,2020/07/09-16:25,9:10,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/09-16:00,2020/07/09-04:50,11:10,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/10-01:55,2020/07/09-16:50,9:5,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/09-16:00,2020/07/09-05:20,10:40,1803.0,2
GOL Linhas Aereas S.A.,mcz,fln,2020/07/10-01:35,2020/07/09-18:10,7:25,816.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/09-15:15,2020/07/09-06:15,9:00,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/10-11:10,2020/07/09-19:05,16:5,2452.0,3
Azul,mcz,fln,2020/07/10-01:50,2020/07/09-19:25,6:25,1326.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/09-13:05,2020/07/09-07:40,5:25,1026.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/09-17:05,2020/07/09-07:50,9:15,816.0,1
LATAM Airlines Group,mcz,fln,2020/07/09-16:00,2020/07/09-08:50,7:10,1803.0,2
LATAM Airlines Group,mcz,fln,2020/07/09-16:10,2020/07/09-09:15,6:55,1803.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/10-01:35,2020/07/09-09:35,16:00,911.0,1
GOL Linhas Aereas S.A.,mcz,fln,2020/07/09-17:05,2020/07/09-09:40,7:25,816.0,1
LATAM Airlines Group,mcz,gig,2020/01/14-11:00,2020/01/13-22:10,12:50,1056.0,2
LATAM Airlines Group,mcz,gig,2020/01/14-16:25,2020/01/13-22:15,18:10,1056.0,2
LATAM Airlines Group,mcz,gig,2020/01/14-09:55,2020/01/13-10:25,23:30,7089.0,2
Aerolineas Argentinas,mcz,gig,2020/01/14-01:35,2020/01/13-10:50,14:45,3753.0,2
LATAM Airlines Group,mcz,gig,2020/01/13-15:55,2020/01/13-11:00,4:55,1056.0,1
GOL Linhas Aereas S.A.,mcz,gig,2020/01/13-15:15,2020/01/13-12:45,2:30,302.0,0
LATAM Airlines Group,mcz,gig,2020/01/14-02:05,2020/01/13-13:40,12:25,2451.0,2
Azul,mcz,gig,2020/01/13-20:30,2020/01/13-13:45,6:45,895.0,1
LATAM Airlines Group,mcz,gig,2020/01/14-13:55,2020/01/13-13:55,24:00,5556.0,2
LATAM Airlines Group,mcz,gig,2020/01/14-09:55,2020/01/13-14:55,19:00,3531.0,2
LATAM Airlines Group,mcz,gig,2020/01/13-15:55,2020/01/13-03:55,12:00,2451.0,2
Azul,mcz,gig,2020/01/13-10:55,2020/01/13-05:05,5:50,1241.0,1
LATAM Airlines Group,mcz,gig,2020/01/14-16:25,2020/01/13-17:10,23:15,5347.0,2
Azul,mcz,gig,2020/01/13-13:55,2020/01/13-05:30,8:25,1068.0,1
GOL Linhas Aereas S.A.,mcz,gig,2020/01/14-01:35,2020/01/13-17:45,7:50,2012.0,1
LATAM Airlines Group,mcz,gig,2020/01/13-18:00,2020/01/13-05:55,12:5,1056.0,2
Aerolineas Argentinas,mcz,gig,2020/01/14-01:35,2020/01/13-06:25,19:10,3753.0,2
LATAM Airlines Group,mcz,gig,2020/01/14-02:05,2020/01/13-18:55,7:10,1056.0,1
Azul,mcz,gig,2020/01/13-15:40,2020/01/13-07:05,8:35,1707.0,2
Azul,mcz,gig,2020/01/14-01:45,2020/01/13-19:10,6:35,1019.0,1
LATAM Airlines Group,mcz,gig,2020/01/14-19:15,2020/01/13-19:30,23:45,5755.0,2
GOL Linhas Aereas S.A.,mcz,gig,2020/01/14-01:35,2020/01/13-07:50,17:45,2012.0,1
LATAM Airlines Group,mcz,gig,2020/01/13-19:15,2020/01/13-08:15,11:00,2451.0,2
LATAM Airlines Group,mcz,gig,2020/01/14-02:05,2020/01/13-20:40,5:25,1056.0,1
GOL Linhas Aereas S.A.,mcz,gig,2020/01/14-14:15,2020/01/13-21:00,17:15,1066.0,1
LATAM Airlines Group,mcz,gig,2020/01/14-19:15,2020/01/13-21:00,22:15,7089.0,2
LATAM Airlines Group,mcz,gig,2020/01/13-18:00,2020/01/13-09:10,8:50,1056.0,1
Azul,mcz,gig,2020/01/13-13:55,2020/01/13-09:15,4:40,895.0,1
GOL Linhas Aereas S.A.,mcz,gig,2020/01/14-00:05,2020/01/13-21:30,2:35,302.0,0
LATAM Airlines Group,mcz,gig,2020/01/15-09:55,2020/01/14-22:10,11:45,2451.0,2
LATAM Airlines Group,mcz,gig,2020/01/15-13:55,2020/01/14-22:15,15:40,2451.0,2
LATAM Airlines Group,mcz,gig,2020/01/15-09:55,2020/01/14-10:25,23:30,4583.0,2
Aerolineas Argentinas,mcz,gig,2020/01/15-01:35,2020/01/14-10:50,14:45,3753.0,2
LATAM Airlines Group,mcz,gig,2020/01/14-15:55,2020/01/14-11:00,4:55,1191.0,1
LATAM Airlines Group,mcz,gig,2020/01/15-09:55,2020/01/14-23:30,10:25,2451.0,2
GOL Linhas Aereas S.A.,mcz,gig,2020/01/14-15:15,2020/01/14-12:45,2:30,360.0,0
LATAM Airlines Group,mcz,gig,2020/01/15-02:05,2020/01/14-13:40,12:25,2451.0,2
Azul,mcz,gig,2020/01/14-20:30,2020/01/14-13:45,6:45,729.0,1
LATAM Airlines Group,mcz,gig,2020/01/15-02:05,2020/01/14-13:55,12:10,5155.0,2
LATAM Airlines Group,mcz,gig,2020/01/15-09:55,2020/01/14-14:55,19:00,3972.0,2
LATAM Airlines Group,mcz,gig,2020/01/14-15:55,2020/01/14-03:55,12:00,777.0,2
GOL Linhas Aereas S.A.,mcz,gig,2020/01/15-01:35,2020/01/14-16:40,8:55,2012.0,1
LATAM Airlines Group,mcz,gig,2020/01/15-02:05,2020/01/14-17:10,8:55,655.0,2
Azul,mcz,gig,2020/01/14-13:55,2020/01/14-05:30,8:25,1973.0,1
GOL Linhas Aereas S.A.,mcz,gig,2020/01/15-01:35,2020/01/14-17:45,7:50,1749.0,1
LATAM Airlines Group,mcz,gig,2020/01/14-18:00,2020/01/14-05:55,12:5,777.0,2
Aerolineas Argentinas,mcz,gig,2020/01/15-01:35,2020/01/14-06:25,19:10,4161.0,2
LATAM Airlines Group,mcz,gig,2020/01/14-13:55,2020/01/14-06:55,7:00,655.0,1
LATAM Airlines Group,mcz,gig,2020/01/15-02:05,2020/01/14-18:55,7:10,777.0,1
Azul,mcz,gig,2020/01/14-17:25,2020/01/14-07:05,10:20,1441.0,2
Azul,mcz,gig,2020/01/15-01:45,2020/01/14-19:10,6:35,1441.0,1
GOL Linhas Aereas S.A.,mcz,gig,2020/01/15-01:35,2020/01/14-19:45,5:50,1749.0,1
GOL Linhas Aereas S.A.,mcz,gig,2020/01/15-01:35,2020/01/14-07:50,17:45,2012.0,1
LATAM Airlines Group,mcz,gig,2020/01/14-19:15,2020/01/14-08:15,11:00,2451.0,2
LATAM Airlines Group,mcz,gig,2020/01/15-02:05,2020/01/14-20:40,5:25,655.0,1
GOL Linhas Aereas S.A.,mcz,gig,2020/01/15-13:05,2020/01/14-21:00,16:5,661.0,1
LATAM Airlines Group,mcz,gig,2020/01/15-18:00,2020/01/14-21:00,21:00,4583.0,2
LATAM Airlines Group,mcz,gig,2020/01/14-18:00,2020/01/14-09:10,8:50,1375.0,1
Azul,mcz,gig,2020/01/14-13:55,2020/01/14-09:15,4:40,1973.0,1
GOL Linhas Aereas S.A.,mcz,gig,2020/01/15-00:05,2020/01/14-21:30,2:35,302.0,0
LATAM Airlines Group,mcz,gig,2020/01/16-10:50,2020/01/15-22:10,12:40,1056.0,2
LATAM Airlines Group,mcz,gig,2020/01/16-16:25,2020/01/15-22:15,18:10,655.0,2
LATAM Airlines Group,mcz,gig,2020/01/16-02:05,2020/01/15-10:25,15:40,5107.0,2
Aerolineas Argentinas,mcz,gig,2020/01/16-01:35,2020/01/15-10:50,14:45,3753.0,2
LATAM Airlines Group,mcz,gig,2020/01/15-15:55,2020/01/15-11:00,4:55,1191.0,1
LATAM Airlines Group,mcz,gig,2020/01/16-10:50,2020/01/15-23:30,11:20,2451.0,2
GOL Linhas Aereas S.A.,mcz,gig,2020/01/15-15:15,2020/01/15-12:45,2:30,360.0,0
Azul,mcz,gig,2020/01/15-20:30,2020/01/15-13:45,6:45,895.0,1
LATAM Airlines Group,mcz,gig,2020/01/16-02:05,2020/01/15-13:55,12:10,4858.0,2
LATAM Airlines Group,mcz,gig,2020/01/16-10:50,2020/01/15-14:55,19:55,3972.0,2
LATAM Airlines Group,mcz,gig,2020/01/15-15:55,2020/01/15-03:55,12:00,2451.0,2
GOL Linhas Aereas S.A.,mcz,gig,2020/01/15-22:45,2020/01/15-16:40,6:5,2012.0,1
LATAM Airlines Group,mcz,gig,2020/01/16-02:05,2020/01/15-17:10,8:55,2451.0,2
Azul,mcz,gig,2020/01/15-13:55,2020/01/15-05:30,8:25,895.0,1
GOL Linhas Aereas S.A.,mcz,gig,2020/01/15-22:45,2020/01/15-17:45,5:00,2012.0,1
LATAM Airlines Group,mcz,gig,2020/01/15-18:00,2020/01/15-05:55,12:5,2451.0,2
Aerolineas Argentinas,mcz,gig,2020/01/16-01:35,2020/01/15-06:25,19:10,3753.0,2
LATAM Airlines Group,mcz,gig,2020/01/15-13:55,2020/01/15-06:55,7:00,2451.0,1
LATAM Airlines Group,mcz,gig,2020/01/16-02:05,2020/01/15-18:55,7:10,1056.0,1
Azul,mcz,gig,2020/01/15-15:40,2020/01/15-07:05,8:35,729.0,1
Azul,mcz,gig,2020/01/16-01:45,2020/01/15-19:10,6:35,1184.0,1
GOL Linhas Aereas S.A.,mcz,gig,2020/01/16-12:00,2020/01/15-19:45,16:15,2012.0,1
GOL Linhas Aereas S.A.,mcz,gig,2020/01/16-01:35,2020/01/15-07:50,17:45,2012.0,1
Azul,mcz,gig,2020/01/15-15:40,2020/01/15-08:00,7:40,1707.0,3
LATAM Airlines Group,mcz,gig,2020/01/15-19:15,2020/01/15-08:15,11:00,2451.0,2
LATAM Airlines Group,mcz,gig,2020/01/16-02:05,2020/01/15-20:40,5:25,1656.0,1
LATAM Airlines Group,mcz,gig,2020/01/16-19:15,2020/01/15-21:00,22:15,5107.0,2
